brand_logo,brand_name,category,color,description,gender,in_stock,measurements,orginal_price,price,price_currency,product_id,product_image_url,product_name,reference_url,scraped_time,sizes,sku,subcategory,url
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,WHITE_AVORIO,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=9,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=9
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,WHITE_AVORIO,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=J,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=J
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,WHITE_AVORIO,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=1,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=1
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,WHITE_AVORIO,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=5,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=5
https://www.intimissimi.com/on/demandware.static/Sites-intimissimi-eu-Site/-/default/dwfac79ab9/images/logo.svg,Intimissimi,Knitwear,WHITE_AVORIO,Long-sleeve top in soft modal cashmere ultralight with a boat neckline.,Women,Yes,,,49.0,EUR,Item code: CLD28B,https://www.intimissimi.com/dw/image/v2/BHHR_PRD/on/demandware.static/-/Sites-INT_EC_COM/default/dwbb09b209/images/CLD28B993I-FI.jpg?sw=600&sfrm=jpeg,Boat Neck Modal Cashmere Ultralight Top,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=I,2023-06-23,"S,M,L,XL",Item code: CLD28B,Long Sleeve Tops,https://www.intimissimi.com/us/product/boat_neck_modal_cashmere_ultralight_top-CLD28B.html?dwvar_CLD28B_Z_COL_INTD=I
